Date,Close,Volume,Open,High,Low,stock
3/14/2022,"$2,837.06 ",3704305,"$2,919.62 ","$2,949 ","$2,817.68 ",AMZN
3/11/2022,"$2,910.49 ",3445028,"$2,991.49 ","$2,993.50 ","$2,907.38 ",AMZN
3/10/2022,"$2,936.35 ",6753145,"$2,913.70 ","$2,973.49 ","$2,879.56 ",AMZN
3/9/2022,"$2,785.58 ",4132833,"$2,790 ","$2,805 ","$2,736.56 ",AMZN
3/8/2022,"$2,720.29 ",4583129,"$2,733.67 ","$2,813.99 ","$2,671.45 ",AMZN
3/7/2022,"$2,749.06 ",4346693,"$2,908.87 ","$2,921.89 ","$2,748.33 ",AMZN
3/4/2022,"$2,912.82 ",3049156,"$2,943.18 ","$2,957 ","$2,876.14 ",AMZN
3/3/2022,"$2,957.97 ",3259860,"$3,070.63 ","$3,078.58 ","$2,937.12 ",AMZN
3/2/2022,"$3,041.05 ",2366736,"$3,016.98 ","$3,059.99 ","$2,975 ",AMZN
3/1/2022,"$3,022.84 ",2243679,"$3,054.65 ","$3,081.98 ","$2,999.54 ",AMZN
2/28/2022,"$3,071.26 ",2884171,"$3,048.50 ","$3,089 ","$3,017 ",AMZN
2/25/2022,"$3,075.77 ",3119768,"$3,011 ","$3,079.80 ","$2,984.27 ",AMZN
2/24/2022,"$3,027.16 ",5039288,"$2,796.75 ","$3,034.98 ","$2,790 ",AMZN
2/23/2022,"$2,896.54 ",3212178,"$3,033.01 ","$3,035.26 ","$2,893.02 ",AMZN
2/22/2022,"$3,003.95 ",3306412,"$3,009.57 ","$3,059.65 ","$2,969.71 ",AMZN
2/18/2022,"$3,052.03 ",3180205,"$3,109.99 ","$3,109.99 ","$3,017.86 ",AMZN
2/17/2022,"$3,093.05 ",3201625,"$3,162.92 ","$3,206.98 ","$3,090 ",AMZN
2/16/2022,"$3,162.01 ",2635214,"$3,115.81 ","$3,176.68 ","$3,094.69 ",AMZN
2/15/2022,"$3,130.21 ",2848533,"$3,152.11 ","$3,160.14 ","$3,092.75 ",AMZN
2/14/2022,"$3,103.34 ",4161535,"$3,035.02 ","$3,168.97 ","$3,033 ",AMZN
2/11/2022,"$3,065.87 ",3855022,"$3,162.69 ","$3,180 ","$3,054.68 ",AMZN
2/10/2022,"$3,180.07 ",3413406,"$3,167 ","$3,214.33 ","$3,155 ",AMZN
2/9/2022,"$3,223.79 ",3439280,"$3,257.47 ","$3,276.69 ","$3,205 ",AMZN
2/8/2022,"$3,228.27 ",3802018,"$3,135.01 ","$3,235.85 ","$3,111.01 ",AMZN
2/7/2022,"$3,158.71 ",5131219,"$3,170.40 ","$3,253.82 ","$3,145 ",AMZN
2/4/2022,"$3,152.79 ",12672790,"$3,112.13 ","$3,224 ","$3,012.16 ",AMZN
2/3/2022,"$2,776.91 ",11276570,"$2,834.75 ","$2,884.95 ","$2,766.66 ",AMZN
2/2/2022,"$3,012.25 ",4366488,"$3,101.01 ","$3,101.50 ","$2,977.27 ",AMZN
2/1/2022,"$3,023.87 ",2960992,"$3,000 ","$3,034.16 ","$2,952.55 ",AMZN
1/31/2022,"$2,991.47 ",3915372,"$2,895 ","$3,007.21 ","$2,886.01 ",AMZN
1/28/2022,"$2,879.56 ",3719599,"$2,817.21 ","$2,879.96 ","$2,758.59 ",AMZN
1/27/2022,"$2,792.75 ",3875790,"$2,816 ","$2,884.87 ","$2,787 ",AMZN
1/26/2022,"$2,777.45 ",4780085,"$2,895 ","$2,903.70 ","$2,746.37 ",AMZN
1/25/2022,"$2,799.72 ",4541233,"$2,844.85 ","$2,872 ","$2,762.90 ",AMZN
1/24/2022,"$2,890.88 ",7802237,"$2,780 ","$2,898.90 ","$2,707.04 ",AMZN
1/21/2022,"$2,852.86 ",8198572,"$2,999 ","$3,018 ","$2,841.41 ",AMZN
1/20/2022,"$3,033.35 ",3598666,"$3,135.32 ","$3,160 ","$3,027.02 ",AMZN
1/19/2022,"$3,125.98 ",2662096,"$3,175.24 ","$3,185 ","$3,125 ",AMZN
1/18/2022,"$3,178.35 ",3372072,"$3,182.10 ","$3,194.69 ","$3,153.29 ",AMZN
1/14/2022,"$3,242.76 ",2298743,"$3,203 ","$3,245 ","$3,196.01 ",AMZN
1/13/2022,"$3,224.28 ",2609415,"$3,305.01 ","$3,324.43 ","$3,221.82 ",AMZN
1/12/2022,"$3,304.14 ",2501456,"$3,331.50 ","$3,337.56 ","$3,288.34 ",AMZN
1/11/2022,"$3,307.24 ",3140279,"$3,230 ","$3,327 ","$3,214.03 ",AMZN
1/10/2022,"$3,229.72 ",4389915,"$3,211.71 ","$3,233.23 ","$3,126.09 ",AMZN
1/7/2022,"$3,251.08 ",2330295,"$3,276.78 ","$3,304.87 ","$3,240.62 ",AMZN
1/6/2022,"$3,265.08 ",2597889,"$3,269.01 ","$3,296 ","$3,238.74 ",AMZN
1/5/2022,"$3,287.14 ",3215136,"$3,337.66 ","$3,342.53 ","$3,287.14 ",AMZN
1/4/2022,"$3,350.44 ",3536258,"$3,408.76 ","$3,428 ","$3,326.99 ",AMZN
1/3/2022,"$3,408.09 ",3193457,"$3,351 ","$3,414.07 ","$3,323.21 ",AMZN
12/31/2021,"$3,334.34 ",2391519,"$3,379.12 ","$3,387 ","$3,331.17 ",AMZN
12/30/2021,"$3,372.89 ",1879155,"$3,394 ","$3,417.76 ","$3,370.48 ",AMZN
12/29/2021,"$3,384.02 ",1787702,"$3,416.80 ","$3,424.24 ","$3,372.01 ",AMZN
12/28/2021,"$3,413.22 ",2735593,"$3,403.65 ","$3,443.52 ","$3,382.71 ",AMZN
12/27/2021,"$3,393.39 ",2942341,"$3,420.74 ","$3,458.86 ","$3,384.31 ",AMZN
12/23/2021,"$3,421.37 ",1839412,"$3,408.56 ","$3,439.50 ","$3,403 ",AMZN
12/22/2021,"$3,420.74 ",2751773,"$3,385.40 ","$3,441 ","$3,370.01 ",AMZN
12/21/2021,"$3,408.34 ",2797791,"$3,357.01 ","$3,414.33 ","$3,312.95 ",AMZN
12/20/2021,"$3,341.58 ",2868633,"$3,337 ","$3,357.49 ","$3,312 ",AMZN
12/17/2021,"$3,400.35 ",4287758,"$3,354.21 ","$3,417.97 ","$3,312.27 ",AMZN
12/16/2021,"$3,377.42 ",3043842,"$3,467.37 ","$3,483.32 ","$3,363.21 ",AMZN
12/15/2021,"$3,466.30 ",3789713,"$3,371.96 ","$3,472 ","$3,303.90 ",AMZN
12/14/2021,"$3,381.83 ",2798764,"$3,351 ","$3,389.98 ","$3,328.80 ",AMZN
12/13/2021,"$3,391.35 ",3108450,"$3,440 ","$3,442 ","$3,382.60 ",AMZN
12/10/2021,"$3,444.24 ",3034488,"$3,508.34 ","$3,518.54 ","$3,410 ",AMZN
12/9/2021,"$3,483.42 ",2303091,"$3,515 ","$3,539.39 ","$3,482.79 ",AMZN
12/8/2021,"$3,523.16 ",2262683,"$3,523.01 ","$3,543.60 ","$3,495.01 ",AMZN
12/7/2021,"$3,523.29 ",3320536,"$3,492 ","$3,549.99 ","$3,466.69 ",AMZN
12/6/2021,"$3,427.37 ",3443000,"$3,393 ","$3,473.91 ","$3,338.69 ",AMZN
12/3/2021,"$3,389.79 ",4035550,"$3,455 ","$3,469.87 ","$3,338.60 ",AMZN
12/2/2021,"$3,437.36 ",3236288,"$3,460 ","$3,492.70 ","$3,423.75 ",AMZN
12/1/2021,"$3,443.72 ",3756995,"$3,545 ","$3,559.88 ","$3,441.60 ",AMZN
11/30/2021,"$3,507.07 ",4001107,"$3,563.50 ","$3,585.77 ","$3,492.01 ",AMZN
11/29/2021,"$3,561.57 ",3265557,"$3,547.64 ","$3,596 ","$3,531.50 ",AMZN
11/26/2021,"$3,504.56 ",2991297,"$3,602.10 ","$3,633.50 ","$3,504.15 ",AMZN
11/24/2021,"$3,580.41 ",2328018,"$3,562.67 ","$3,613.64 ","$3,536.85 ",AMZN
11/23/2021,"$3,580.04 ",3692246,"$3,585.04 ","$3,621.05 ","$3,527.71 ",AMZN
11/22/2021,"$3,572.57 ",4847850,"$3,676.38 ","$3,713.46 ","$3,567.50 ",AMZN
11/19/2021,"$3,676.57 ",4946203,"$3,712.69 ","$3,762.15 ","$3,675.72 ",AMZN
11/18/2021,"$3,696.06 ",5703538,"$3,566.35 ","$3,704.20 ","$3,561 ",AMZN
11/17/2021,"$3,549 ",2560270,"$3,564.72 ","$3,587.25 ","$3,545.35 ",AMZN
11/16/2021,"$3,540.70 ",2217071,"$3,539 ","$3,576.50 ","$3,525.15 ",AMZN
11/15/2021,"$3,545.68 ",2929719,"$3,537 ","$3,593.88 ","$3,525.81 ",AMZN
11/12/2021,"$3,525.15 ",2689434,"$3,485 ","$3,540.73 ","$3,447.05 ",AMZN
11/11/2021,"$3,472.50 ",2264406,"$3,513 ","$3,543.24 ","$3,467.47 ",AMZN
11/10/2021,"$3,482.05 ",4027422,"$3,563.87 ","$3,605.45 ","$3,463.09 ",AMZN
11/9/2021,"$3,576.23 ",4294922,"$3,515.25 ","$3,593.77 ","$3,501.43 ",AMZN
11/8/2021,"$3,488.98 ",3073992,"$3,523.24 ","$3,579 ","$3,487.86 ",AMZN
11/5/2021,"$3,518.99 ",4996951,"$3,477 ","$3,566.25 ","$3,476.98 ",AMZN
11/4/2021,"$3,477 ",5353020,"$3,370 ","$3,498.63 ","$3,365.00 ",AMZN
11/3/2021,"$3,384 ",3397189,"$3,309 ","$3,394.92 ","$3,297.52 ",AMZN
11/2/2021,"$3,312.75 ",2627590,"$3,315.01 ","$3,331.12 ","$3,283.55 ",AMZN
11/1/2021,"$3,318.11 ",3608879,"$3,361.80 ","$3,375.86 ","$3,292.02 ",AMZN
10/29/2021,"$3,372.43 ",6486077,"$3,300.02 ","$3,374.82 ","$3,273.32 ",AMZN
10/28/2021,"$3,446.57 ",5708733,"$3,402.10 ","$3,479 ","$3,386 ",AMZN
10/27/2021,"$3,392.49 ",2702224,"$3,388 ","$3,437 ","$3,371.45 ",AMZN
10/26/2021,"$3,376.07 ",2698342,"$3,349.51 ","$3,416.12 ","$3,343.98 ",AMZN
10/25/2021,"$3,320.37 ",2225956,"$3,335 ","$3,347.80 ","$3,297.70 ",AMZN
10/22/2021,"$3,335.55 ",3139053,"$3,421 ","$3,429.84 ","$3,331.30 ",AMZN
10/21/2021,"$3,435.01 ",1881385,"$3,414.25 ","$3,440.28 ","$3,403 ",AMZN
10/20/2021,"$3,415.06 ",2139777,"$3,452.66 ","$3,462.86 ","$3,400.37 ",AMZN
10/19/2021,"$3,444.15 ",2386079,"$3,434.29 ","$3,454.69 ","$3,422 ",AMZN
10/18/2021,"$3,446.74 ",3174115,"$3,388.36 ","$3,449.17 ","$3,385.10 ",AMZN
10/15/2021,"$3,409.02 ",5179941,"$3,311.42 ","$3,410.42 ","$3,304 ",AMZN
10/14/2021,"$3,299.86 ",2112020,"$3,302.45 ","$3,312.60 ","$3,290.78 ",AMZN
10/13/2021,"$3,284.28 ",2425086,"$3,269.71 ","$3,288.38 ","$3,261.09 ",AMZN
10/12/2021,"$3,247.33 ",1819571,"$3,257 ","$3,267.53 ","$3,236.28 ",AMZN
10/11/2021,"$3,246.30 ",2034203,"$3,275 ","$3,292.59 ","$3,238.10 ",AMZN
10/8/2021,"$3,288.62 ",1998217,"$3,317 ","$3,321.43 ","$3,288.20 ",AMZN
10/7/2021,"$3,302.43 ",2409075,"$3,291.54 ","$3,325.75 ","$3,283.06 ",AMZN
10/6/2021,"$3,262.01 ",2532977,"$3,213.53 ","$3,264.34 ","$3,198.62 ",AMZN
10/5/2021,"$3,221 ",3269208,"$3,204.50 ","$3,260.73 ","$3,202.46 ",AMZN
10/4/2021,"$3,189.78 ",4523057,"$3,279.39 ","$3,279.99 ","$3,176.25 ",AMZN
10/1/2021,"$3,283.26 ",2835617,"$3,289.01 ","$3,309.17 ","$3,255.94 ",AMZN
9/30/2021,"$3,285.04 ",2847033,"$3,316 ","$3,327.85 ","$3,273.99 ",AMZN
9/29/2021,"$3,301.12 ",2562268,"$3,322.11 ","$3,351.30 ","$3,297.87 ",AMZN
9/28/2021,"$3,315.96 ",4430819,"$3,357.71 ","$3,369.19 ","$3,290.10 ",AMZN
9/27/2021,"$3,405.80 ",3634450,"$3,371.50 ","$3,415.57 ","$3,339.61 ",AMZN
9/24/2021,"$3,425.52 ",2116241,"$3,402.01 ","$3,429.26 ","$3,393.40 ",AMZN
9/23/2021,"$3,416 ",2379414,"$3,380.05 ","$3,428.96 ","$3,380.05 ",AMZN
9/22/2021,"$3,380.05 ",2411403,"$3,351 ","$3,389 ","$3,341.05 ",AMZN
9/21/2021,"$3,343.63 ",2780878,"$3,375 ","$3,379.70 ","$3,332.39 ",AMZN
9/20/2021,"$3,355.73 ",4669130,"$3,396 ","$3,419 ","$3,305.01 ",AMZN
9/17/2021,"$3,462.52 ",4616556,"$3,488.42 ","$3,497.41 ","$3,452.13 ",AMZN
9/16/2021,"$3,488.24 ",2583598,"$3,459.96 ","$3,492.55 ","$3,446.14 ",AMZN
9/15/2021,"$3,475.79 ",2957537,"$3,442.52 ","$3,485.42 ","$3,402.01 ",AMZN
9/14/2021,"$3,450 ",1936897,"$3,475.55 ","$3,486.81 ","$3,437.71 ",AMZN
9/13/2021,"$3,457.17 ",2569022,"$3,482.80 ","$3,497.96 ","$3,438.00 ",AMZN
9/10/2021,"$3,469.15 ",2397269,"$3,501.83 ","$3,508.45 ","$3,462.91 ",AMZN
9/9/2021,"$3,484.16 ",2719241,"$3,526.02 ","$3,549.99 ","$3,480.37 ",AMZN
9/8/2021,"$3,525.50 ",3053364,"$3,511.65 ","$3,545.63 ","$3,495.67 ",AMZN
9/7/2021,"$3,509.29 ",2741184,"$3,478 ","$3,528.09 ","$3,476.94 ",AMZN
9/3/2021,"$3,478.05 ",2578324,"$3,452 ","$3,482.67 ","$3,436.44 ",AMZN
9/2/2021,"$3,463.12 ",2925594,"$3,494.76 ","$3,511.96 ","$3,455 ",AMZN
9/1/2021,"$3,479 ",3629911,"$3,496.40 ","$3,527 ","$3,475.24 ",AMZN
8/31/2021,"$3,470.79 ",4356413,"$3,424.80 ","$3,472.58 ","$3,395.59 ",AMZN
8/30/2021,"$3,421.57 ",3192244,"$3,357.43 ","$3,445 ","$3,355.22 ",AMZN
8/27/2021,"$3,349.63 ",2402369,"$3,333.23 ","$3,352.32 ","$3,313.75 ",AMZN
8/26/2021,"$3,316 ",2098761,"$3,299 ","$3,332 ","$3,296 ",AMZN
8/25/2021,"$3,299.18 ",1680306,"$3,309.87 ","$3,321 ","$3,286.15 ",AMZN
8/24/2021,"$3,305.78 ",2551841,"$3,280 ","$3,315.49 ","$3,274.58 ",AMZN
8/23/2021,"$3,265.87 ",3268131,"$3,211.90 ","$3,280.90 ","$3,210.01 ",AMZN
8/20/2021,"$3,199.95 ",3358428,"$3,203.87 ","$3,207.81 ","$3,175.76 ",AMZN
8/19/2021,"$3,187.75 ",3782862,"$3,194.02 ","$3,233 ","$3,182.46 ",AMZN
8/18/2021,"$3,201.22 ",2804311,"$3,241.99 ","$3,254.10 ","$3,200 ",AMZN
8/17/2021,"$3,241.96 ",3387922,"$3,277.50 ","$3,280.49 ","$3,225.68 ",AMZN
8/16/2021,"$3,298.99 ",3328494,"$3,283 ","$3,300 ","$3,211.13 ",AMZN
8/13/2021,"$3,293.97 ",2056699,"$3,305.67 ","$3,306.07 ","$3,283 ",AMZN
8/12/2021,"$3,303.50 ",2323823,"$3,290 ","$3,314.51 ","$3,269.67 ",AMZN
8/11/2021,"$3,292.11 ",2947249,"$3,331.45 ","$3,337.70 ","$3,277.79 ",AMZN
8/10/2021,"$3,320.68 ",2412551,"$3,345.01 ","$3,358 ","$3,315 ",AMZN
8/9/2021,"$3,341.87 ",2148220,"$3,343.61 ","$3,354.88 ","$3,328.52 ",AMZN
8/6/2021,"$3,344.94 ",2637644,"$3,375 ","$3,375 ","$3,329.04 ",AMZN
8/5/2021,"$3,375.99 ",2433503,"$3,356.22 ","$3,389 ","$3,340.92 ",AMZN
8/4/2021,"$3,354.72 ",2183945,"$3,379.35 ","$3,388.88 ","$3,345.56 ",AMZN
8/3/2021,"$3,366.24 ",4157343,"$3,340.72 ","$3,391 ","$3,299.77 ",AMZN
8/2/2021,"$3,331.48 ",3353915,"$3,353.10 ","$3,358.92 ","$3,317 ",AMZN
7/30/2021,"$3,327.59 ",9965593,"$3,347.95 ","$3,368.14 ","$3,306.98 ",AMZN
7/29/2021,"$3,599.92 ",5519952,"$3,627.75 ","$3,637.95 ","$3,580.01 ",AMZN
7/28/2021,"$3,630.32 ",2999378,"$3,633.78 ","$3,658.42 ","$3,601 ",AMZN
7/27/2021,"$3,626.39 ",4131890,"$3,698.50 ","$3,698.50 ","$3,586.15 ",AMZN
7/26/2021,"$3,699.82 ",2900068,"$3,673.17 ","$3,712.08 ","$3,647.25 ",AMZN
7/23/2021,"$3,656.64 ",2436292,"$3,640 ","$3,666.11 ","$3,622.04 ",AMZN
7/22/2021,"$3,638.03 ",3265352,"$3,587.23 ","$3,640.02 ","$3,582.27 ",AMZN
7/21/2021,"$3,585.20 ",2318989,"$3,576.38 ","$3,586.45 ","$3,543.64 ",AMZN
7/20/2021,"$3,573.19 ",3255680,"$3,567.32 ","$3,592 ","$3,518 ",AMZN
7/19/2021,"$3,549.59 ",3784595,"$3,532.58 ","$3,550.21 ","$3,499.16 ",AMZN
7/16/2021,"$3,573.63 ",4043706,"$3,633.31 ","$3,646.06 ","$3,570.46 ",AMZN
7/15/2021,"$3,631.20 ",3185292,"$3,694.20 ","$3,695.40 ","$3,620.92 ",AMZN
7/14/2021,"$3,681.68 ",3296568,"$3,708.85 ","$3,717.66 ","$3,660.83 ",AMZN
7/13/2021,"$3,677.36 ",3845917,"$3,702.10 ","$3,773.08 ","$3,671.32 ",AMZN
7/12/2021,"$3,718.55 ",2571635,"$3,744 ","$3,757.29 ","$3,696.79 ",AMZN
7/9/2021,"$3,719.34 ",3748237,"$3,722.52 ","$3,748 ","$3,693.40 ",AMZN
7/8/2021,"$3,731.41 ",5180623,"$3,643.56 ","$3,759.99 ","$3,621.12 ",AMZN
7/7/2021,"$3,696.58 ",5328062,"$3,717.38 ","$3,734.20 ","$3,678.91 ",AMZN
7/6/2021,"$3,675.74 ",6744768,"$3,530.11 ","$3,685.48 ","$3,529 ",AMZN
7/2/2021,"$3,510.98 ",3176697,"$3,451.64 ","$3,511.72 ","$3,436.92 ",AMZN
7/1/2021,"$3,432.97 ",2037053,"$3,434.61 ","$3,457 ","$3,409.42 ",AMZN
6/30/2021,"$3,440.16 ",2403992,"$3,441.06 ","$3,471.60 ","$3,435 ",AMZN
6/29/2021,"$3,448.14 ",2098439,"$3,438.82 ","$3,456.03 ","$3,423.03 ",AMZN
6/28/2021,"$3,443.89 ",2242793,"$3,416 ","$3,448 ","$3,413.51 ",AMZN
6/25/2021,"$3,401.46 ",3940997,"$3,464 ","$3,464.82 ","$3,394.18 ",AMZN
6/24/2021,"$3,449.08 ",3831999,"$3,507.64 ","$3,524.86 ","$3,430.85 ",AMZN
6/23/2021,"$3,503.82 ",2813341,"$3,505 ","$3,521 ","$3,483.20 ",AMZN
6/22/2021,"$3,505.44 ",3345082,"$3,458.06 ","$3,523.78 ","$3,456.09 ",AMZN
6/21/2021,"$3,453.96 ",3277130,"$3,476.42 ","$3,482 ","$3,434 ",AMZN
6/18/2021,"$3,486.90 ",5247737,"$3,479.99 ","$3,507 ","$3,473.71 ",AMZN
6/17/2021,"$3,489.24 ",5136531,"$3,403.18 ","$3,497.20 ","$3,401 ",AMZN
6/16/2021,"$3,415.25 ",4202782,"$3,392 ","$3,426.35 ","$3,360.53 ",AMZN
6/15/2021,"$3,383.13 ",2426200,"$3,384 ","$3,396.99 ","$3,363.11 ",AMZN
6/14/2021,"$3,383.87 ",2569655,"$3,346.83 ","$3,385 ","$3,335.50 ",AMZN
6/11/2021,"$3,346.83 ",2817352,"$3,349.65 ","$3,366.58 ","$3,333.45 ",AMZN
6/10/2021,"$3,349.65 ",3476480,"$3,282.01 ","$3,351 ","$3,281.15 ",AMZN
6/9/2021,"$3,281.15 ",2455530,"$3,272.87 ","$3,297.58 ","$3,270.70 ",AMZN
6/8/2021,"$3,264.11 ",3416730,"$3,222.61 ","$3,279.53 ","$3,218.01 ",AMZN
6/7/2021,"$3,198.01 ",2215756,"$3,197.33 ","$3,208 ","$3,172.20 ",AMZN
6/4/2021,"$3,206.22 ",2249749,"$3,212 ","$3,221 ","$3,198.81 ",AMZN
6/3/2021,"$3,187.01 ",2398293,"$3,204.23 ","$3,214.44 ","$3,184.03 ",AMZN
6/2/2021,"$3,233.99 ",2014524,"$3,223.10 ","$3,235 ","$3,208 ",AMZN
6/1/2021,"$3,218.65 ",2430045,"$3,243.50 ","$3,250.98 ","$3,209.06 ",AMZN
5/28/2021,"$3,223.07 ",2331509,"$3,242 ","$3,247.99 ","$3,219.70 ",AMZN
5/27/2021,"$3,230.11 ",2561157,"$3,256 ","$3,260.36 ","$3,230.04 ",AMZN
5/26/2021,"$3,265.16 ",2383986,"$3,274.59 ","$3,295.73 ","$3,258.51 ",AMZN
5/25/2021,"$3,259.05 ",3261109,"$3,266.67 ","$3,279.82 ","$3,213.76 ",AMZN
5/24/2021,"$3,244.99 ",2422813,"$3,215.50 ","$3,257.95 ","$3,210.50 ",AMZN
5/21/2021,"$3,203.08 ",4104882,"$3,250 ","$3,256.69 ","$3,197.01 ",AMZN
5/20/2021,"$3,247.68 ",2633192,"$3,244.40 ","$3,259.68 ","$3,236.18 ",AMZN
5/19/2021,"$3,231.80 ",2679708,"$3,195 ","$3,234.75 ","$3,184 ",AMZN
5/18/2021,"$3,232.28 ",2828391,"$3,292.58 ","$3,312 ","$3,230.37 ",AMZN
5/17/2021,"$3,270.39 ",3685599,"$3,245.93 ","$3,292.75 ","$3,234.59 ",AMZN
5/14/2021,"$3,222.90 ",3325022,"$3,185.56 ","$3,228.86 ","$3,183 ",AMZN
5/13/2021,"$3,161.47 ",3356877,"$3,185.47 ","$3,203.84 ","$3,133 ",AMZN
5/12/2021,"$3,151.94 ",4936410,"$3,185 ","$3,207.94 ","$3,133.10 ",AMZN
5/11/2021,"$3,223.91 ",4619781,"$3,136.28 ","$3,238 ","$3,127.37 ",AMZN
5/10/2021,"$3,190.49 ",5838603,"$3,282.32 ","$3,283 ","$3,190 ",AMZN
5/7/2021,"$3,291.61 ",4710276,"$3,319.09 ","$3,330.89 ","$3,289.07 ",AMZN
5/6/2021,"$3,306.37 ",4447696,"$3,270 ","$3,314.40 ","$3,247.20 ",AMZN
5/5/2021,"$3,270.54 ",3711308,"$3,338.86 ","$3,354.70 ","$3,264.36 ",AMZN
5/4/2021,"$3,311.87 ",5439449,"$3,356.19 ","$3,367.98 ","$3,272.13 ",AMZN
5/3/2021,"$3,386.49 ",5875530,"$3,484.73 ","$3,486.65 ","$3,372.70 ",AMZN
4/30/2021,"$3,467.42 ",7009346,"$3,525.12 ","$3,554 ","$3,462.50 ",AMZN
4/29/2021,"$3,471.31 ",7682381,"$3,505.10 ","$3,514.45 ","$3,435 ",AMZN
4/28/2021,"$3,458.50 ",4631884,"$3,434.80 ","$3,489.88 ","$3,425 ",AMZN
4/27/2021,"$3,417.43 ",3827140,"$3,443.47 ","$3,460 ","$3,398.01 ",AMZN
4/26/2021,"$3,409 ",4880708,"$3,348 ","$3,428.45 ","$3,330.94 ",AMZN
4/23/2021,"$3,340.88 ",3196652,"$3,319.10 ","$3,375 ","$3,308.50 ",AMZN
4/22/2021,"$3,309.04 ",2580590,"$3,371.68 ","$3,372.87 ","$3,301.45 ",AMZN
4/21/2021,"$3,362.02 ",2211166,"$3,316 ","$3,362.86 ","$3,303.81 ",AMZN
4/20/2021,"$3,334.69 ",2623032,"$3,373.60 ","$3,382.99 ","$3,316 ",AMZN
4/19/2021,"$3,372.01 ",2725405,"$3,390.33 ","$3,435.93 ","$3,360.16 ",AMZN
4/16/2021,"$3,399.44 ",3186049,"$3,380 ","$3,406.80 ","$3,355.59 ",AMZN
4/15/2021,"$3,379.09 ",3233580,"$3,371 ","$3,397.00 ","$3,352 ",AMZN
4/14/2021,"$3,333 ",3145204,"$3,404.04 ","$3,404.13 ","$3,326 ",AMZN
4/13/2021,"$3,400 ",3315837,"$3,400.85 ","$3,432 ","$3,395.63 ",AMZN
4/12/2021,"$3,379.39 ",3281798,"$3,355.21 ","$3,395.04 ","$3,351.15 ",AMZN
4/9/2021,"$3,372.20 ",4341473,"$3,304.70 ","$3,372.20 ","$3,288.90 ",AMZN
4/8/2021,"$3,299.30 ",2812090,"$3,310.90 ","$3,324.50 ","$3,292 ",AMZN
4/7/2021,"$3,279.39 ",3346227,"$3,233.80 ","$3,303.61 ","$3,223.65 ",AMZN
4/6/2021,"$3,223.82 ",2537809,"$3,223.75 ","$3,247.31 ","$3,217.04 ",AMZN
4/5/2021,"$3,226.73 ",3334882,"$3,173 ","$3,235.96 ","$3,161.24 ",AMZN
4/1/2021,"$3,161 ",2940318,"$3,117.94 ","$3,162.44 ","$3,115.55 ",AMZN
3/31/2021,"$3,094.08 ",3093896,"$3,064.06 ","$3,119.33 ","$3,062.50 ",AMZN
3/30/2021,"$3,055.29 ",2337603,"$3,070.01 ","$3,073 ","$3,034 ",AMZN
3/29/2021,"$3,075.73 ",2745968,"$3,055.44 ","$3,091.25 ","$3,028.45 ",AMZN
3/26/2021,"$3,052.03 ",3312924,"$3,044.06 ","$3,056.66 ","$2,996 ",AMZN
3/25/2021,"$3,046.26 ",3563469,"$3,072.99 ","$3,109.78 ","$3,037.14 ",AMZN
3/24/2021,"$3,087.07 ",2958981,"$3,151.04 ","$3,160.31 ","$3,085.15 ",AMZN
3/23/2021,"$3,137.50 ",3817263,"$3,127 ","$3,182 ","$3,120.85 ",AMZN
3/22/2021,"$3,110.87 ",2902179,"$3,067.85 ","$3,126.58 ","$3,060.05 ",AMZN
3/19/2021,"$3,074.96 ",4625354,"$3,029.23 ","$3,077.29 ","$3,016.63 ",AMZN
3/18/2021,"$3,027.99 ",3657027,"$3,101 ","$3,116.63 ","$3,025 ",AMZN
3/17/2021,"$3,135.73 ",3118584,"$3,073.22 ","$3,173.05 ","$3,070.22 ",AMZN
3/16/2021,"$3,091.86 ",2538764,"$3,104.97 ","$3,128.91 ","$3,075.86 ",AMZN
3/15/2021,"$3,081.68 ",2918592,"$3,074.57 ","$3,082.24 ","$3,032.09 ",AMZN
3/12/2021,"$3,089.49 ",2421888,"$3,075 ","$3,098.98 ","$3,045.50 ",AMZN
3/11/2021,"$3,113.59 ",2776391,"$3,104.01 ","$3,131.78 ","$3,082.93 ",AMZN
3/10/2021,"$3,057.64 ",3012489,"$3,098.45 ","$3,116.46 ","$3,030.05 ",AMZN
3/9/2021,"$3,062.85 ",4030032,"$3,017.99 ","$3,090.96 ","$3,005.15 ",AMZN
3/8/2021,"$2,951.95 ",4185008,"$3,015 ","$3,064.59 ","$2,951.31 ",AMZN
3/5/2021,"$3,000.46 ",5388551,"$3,005 ","$3,009 ","$2,881.00 ",AMZN
3/4/2021,"$2,977.57 ",5481578,"$3,012 ","$3,058.13 ","$2,945.43 ",AMZN
3/3/2021,"$3,005 ",3988725,"$3,081.18 ","$3,107.78 ","$2,995 ",AMZN
3/2/2021,"$3,094.53 ",2595762,"$3,143.47 ","$3,163.52 ","$3,087.12 ",AMZN
3/1/2021,"$3,146.14 ",2733963,"$3,127.89 ","$3,149.56 ","$3,097.99 ",AMZN
2/26/2021,"$3,092.93 ",4275930,"$3,095.20 ","$3,122.44 ","$3,036.70 ",AMZN
2/25/2021,"$3,057.16 ",4533801,"$3,136.74 ","$3,178.26 ","$3,047.76 ",AMZN
